MAK,VehicleKnownOwnedNumber,NetWorth,Marital_S,Marital_M,Gardening,HomeImprovement,OutdoorsGrouping,NumberOfChildren,OwnerRenter,SingleParent,HomeImprovementDIY
6870349808,0.0,9.0,False,False,0,0,0,0.0,0,0,0
8390702215,1.0,9.0,False,True,1,1,1,0.0,1,0,0
8723193530,3.0,9.0,True,False,1,0,1,1.0,1,1,0
7516566597,0.0,9.0,False,True,1,0,1,1.0,1,0,0
2140672373,1.0,9.0,False,True,1,1,1,0.0,1,0,1
8633985951,1.0,9.0,False,True,1,1,0,1.0,1,0,1
9080662267,0.0,9.0,True,False,1,1,1,2.0,1,1,0
7366347818,0.0,6.0,True,False,0,0,0,0.0,0,0,0
1955484091,0.0,8.0,False,False,0,0,0,0.0,0,0,0
8059821084,1.0,9.0,False,True,1,1,1,5.0,1,0,1
9393222546,0.0,9.0,False,True,1,1,1,2.0,1,0,1
6314786877,1.0,9.0,True,False,1,1,1,0.0,1,0,0
8996382326,0.0,9.0,False,False,1,1,1,0.0,1,0,0
8749333314,0.0,9.0,False,False,0,0,0,0.0,0,0,0
9294558607,0.0,9.0,False,False,0,1,1,0.0,1,0,0
1719764817,1.0,9.0,False,True,1,1,1,0.0,1,0,0
5293944451,0.0,9.0,False,False,0,0,0,0.0,1,0,0
1059040278,0.0,1.0,True,False,0,0,0,0.0,0,0,0
8071106913,0.0,9.0,False,True,1,1,1,2.0,1,0,1
7598112058,1.0,9.0,False,True,1,1,1,1.0,1,0,1
7947353169,1.0,9.0,True,False,1,0,0,0.0,1,0,0
6230024206,0.0,4.0,False,True,1,1,0,0.0,1,0,0
9346172724,0.0,9.0,False,True,1,1,1,1.0,1,0,0
3814549992,1.0,9.0,False,True,1,1,1,3.0,1,0,1
9148006511,1.0,9.0,False,True,1,1,1,3.0,1,0,0
9230938377,0.0,2.0,False,True,0,0,0,0.0,1,0,0
2334196649,0.0,9.0,False,True,1,1,1,1.0,1,0,0
5061766400,0.0,9.0,True,False,0,0,0,0.0,0,0,0
8939149969,0.0,9.0,True,False,1,1,1,5.0,1,1,0
6376508889,3.0,1.0,True,False,0,0,0,0.0,0,0,0
3117412912,0.0,8.0,True,False,0,0,0,0.0,0,0,0
9463808192,1.0,6.0,False,False,0,0,0,0.0,1,0,0
3577708491,1.0,9.0,False,True,1,1,1,0.0,1,0,1
4152803032,0.0,9.0,True,False,0,0,0,0.0,0,0,0
2079469191,3.0,9.0,False,True,1,1,1,1.0,1,0,0
8867937348,2.0,9.0,False,True,1,1,1,1.0,1,0,1
5481178416,0.0,9.0,False,True,1,1,0,0.0,1,0,0
9810945777,0.0,9.0,True,False,1,1,1,1.0,1,1,1
1792253138,0.0,9.0,False,False,0,0,0,0.0,1,0,0
2252068926,0.0,9.0,True,False,0,1,1,0.0,1,0,0
6668550748,1.0,9.0,False,True,1,1,1,0.0,1,0,1
6035591453,0.0,9.0,True,False,1,1,1,0.0,0,0,0
9283880810,0.0,1.0,True,False,1,1,1,3.0,1,1,1
4243839445,0.0,9.0,False,True,1,1,1,0.0,1,0,0
4805844361,0.0,1.0,False,False,0,0,0,0.0,0,0,0
3720097614,2.0,9.0,False,True,1,1,1,4.0,1,0,1
8962244728,1.0,9.0,True,False,1,1,1,2.0,1,1,1
6892093935,0.0,8.0,True,False,0,0,1,0.0,0,0,0
6964165263,1.0,9.0,False,True,1,1,0,1.0,1,0,1
4305180492,0.0,3.0,False,False,0,0,0,0.0,0,0,0
3658618356,0.0,9.0,True,False,1,1,1,0.0,1,0,1
9318667118,2.0,9.0,True,False,1,0,0,0.0,1,0,0
7670350564,0.0,9.0,False,True,1,0,1,1.0,1,0,1
6682710123,0.0,9.0,False,True,1,1,1,1.0,1,0,1
8315694980,0.0,9.0,False,True,1,1,1,0.0,1,0,0
9582215476,3.0,9.0,False,True,0,0,1,3.0,1,0,0
6502450667,2.0,9.0,False,True,1,1,1,1.0,1,0,0
5939476675,0.0,4.0,True,False,1,0,0,0.0,1,0,0
5516205204,2.0,9.0,False,True,1,1,1,1.0,1,0,0
5268675565,0.0,9.0,False,False,0,0,0,0.0,1,0,0
8433337596,0.0,9.0,False,True,1,0,1,2.0,1,0,0
9900421727,0.0,5.0,True,False,1,1,0,1.0,0,1,0
7837335526,0.0,9.0,False,False,0,0,0,0.0,1,0,0
2537867687,3.0,9.0,True,False,1,0,1,0.0,1,0,0
7396633101,0.0,9.0,True,False,1,1,1,0.0,0,0,0
7346850903,0.0,9.0,False,False,0,0,1,0.0,1,0,0
6543938006,0.0,9.0,True,False,1,0,1,0.0,1,0,0
2989367603,0.0,6.0,True,False,0,0,1,0.0,1,0,0
6769035664,0.0,9.0,False,False,0,0,0,0.0,0,0,0
4907034355,2.0,9.0,True,False,0,0,1,0.0,1,0,0
2875884652,2.0,9.0,False,True,1,1,1,0.0,1,0,0
5609844186,0.0,9.0,False,True,1,1,1,1.0,1,0,0
7728397566,0.0,9.0,False,True,1,1,1,1.0,1,0,1
4939684057,0.0,9.0,True,False,1,0,1,0.0,0,0,0
6221702317,0.0,9.0,False,True,1,0,0,0.0,1,0,0
1569078783,0.0,5.0,False,True,0,0,0,1.0,0,0,0
3439576047,0.0,9.0,True,False,1,0,1,0.0,1,0,1
2723348248,0.0,9.0,False,True,1,1,1,0.0,1,0,1
2639075179,1.0,9.0,True,False,1,0,1,1.0,1,1,0
5391914594,0.0,9.0,False,False,1,0,0,0.0,1,0,0
7936176219,1.0,9.0,True,False,0,1,1,0.0,1,0,0
4375798619,0.0,9.0,False,True,1,1,1,1.0,1,0,1
3080622538,0.0,8.0,False,True,0,0,1,2.0,1,0,0
3879913586,0.0,9.0,False,False,0,0,0,0.0,0,0,0
9171093774,0.0,9.0,True,False,1,1,1,2.0,1,1,1
3479674905,0.0,9.0,True,False,1,1,0,2.0,1,1,0
9714485085,0.0,2.0,False,False,0,0,0,0.0,0,0,0
3301229311,1.0,9.0,False,True,1,1,1,1.0,1,0,1
7628534318,1.0,9.0,False,True,1,1,1,0.0,1,0,0
4991253970,0.0,9.0,False,True,0,0,1,2.0,1,0,0
9097848750,1.0,9.0,False,True,1,1,1,2.0,1,0,0
1955246223,0.0,9.0,False,False,1,0,1,1.0,1,0,0
4320693539,2.0,9.0,False,True,1,1,1,1.0,1,0,0
7299420124,0.0,9.0,False,True,1,1,1,0.0,1,0,1
5541149002,0.0,2.0,False,False,0,0,0,1.0,0,1,0
9293415010,3.0,9.0,True,False,1,1,1,0.0,1,0,0
3005072154,0.0,9.0,False,False,0,0,0,0.0,1,0,0
2390613082,0.0,9.0,True,False,0,1,0,0.0,1,0,0
6438699029,0.0,9.0,False,False,0,0,0,0.0,0,0,0
7121012767,0.0,9.0,True,False,1,1,1,0.0,1,0,1
2819843764,0.0,9.0,False,False,0,0,0,0.0,0,0,0
8102494314,2.0,9.0,False,True,1,1,1,1.0,1,0,0
8510418098,0.0,9.0,True,False,0,0,0,0.0,0,0,0
6406773021,1.0,9.0,False,True,1,1,1,2.0,1,0,0
1910577692,1.0,9.0,False,True,1,1,1,1.0,1,0,1
2043555562,0.0,9.0,False,False,0,0,0,0.0,0,0,0
3880127684,1.0,9.0,False,True,1,1,0,0.0,1,0,0
4699039993,0.0,9.0,False,True,1,1,0,0.0,1,0,0
7901209732,0.0,9.0,True,False,1,1,1,1.0,1,1,0
2953644894,0.0,9.0,False,False,0,0,0,0.0,1,0,0
3067090904,3.0,9.0,False,True,1,1,0,1.0,0,0,0
7777428580,0.0,9.0,False,True,1,0,1,1.0,1,0,0
5753547570,1.0,9.0,False,True,1,0,1,0.0,1,0,0
1061967998,0.0,5.0,False,True,1,1,0,2.0,0,0,1
2588550657,0.0,7.0,False,True,0,0,1,0.0,0,0,0
1939764703,0.0,4.0,False,True,1,0,1,0.0,0,0,1
1104354480,0.0,9.0,False,True,1,0,1,1.0,1,0,0
5677447423,0.0,7.0,False,True,0,0,1,0.0,1,0,0
9998802148,2.0,9.0,False,True,1,0,0,0.0,1,0,0
4414819250,1.0,9.0,False,True,0,1,0,0.0,1,0,0
5142148211,2.0,9.0,True,False,0,0,0,0.0,0,0,0
9161726570,0.0,7.0,True,False,0,1,1,0.0,1,0,0
9754731641,0.0,9.0,False,False,0,0,0,0.0,1,0,0
3450194927,2.0,9.0,False,True,1,1,1,1.0,1,0,1
2274032842,1.0,9.0,False,True,1,1,1,3.0,1,0,1
1050250151,1.0,9.0,True,False,1,1,1,1.0,1,1,0
8769355414,0.0,9.0,False,False,0,0,0,0.0,0,0,0
5110685720,0.0,9.0,True,False,1,1,0,1.0,1,1,0
6999086082,2.0,9.0,True,False,0,0,1,0.0,1,0,0
5771137716,2.0,9.0,False,True,1,1,1,2.0,1,0,0
2386547982,0.0,6.0,False,False,0,1,1,0.0,0,0,0
8059643931,1.0,9.0,False,True,0,1,1,1.0,1,0,0
5120232730,0.0,9.0,False,True,1,1,1,3.0,0,0,1
9752861136,0.0,9.0,True,False,1,1,1,2.0,1,1,0
7618779817,0.0,9.0,False,True,1,1,1,0.0,1,0,0
9143615670,0.0,9.0,False,True,1,1,1,0.0,1,0,0
4117475775,1.0,9.0,True,False,0,0,1,0.0,1,0,0
6176224490,0.0,9.0,True,False,0,0,1,0.0,1,0,0
3818375931,0.0,6.0,False,False,0,0,0,0.0,0,0,0
7371343169,2.0,9.0,False,True,1,1,1,1.0,0,0,0
7531506667,0.0,4.0,True,False,1,1,1,0.0,0,0,0
7917025624,1.0,9.0,False,True,0,0,0,0.0,1,0,1
3065063989,0.0,9.0,False,True,1,0,1,0.0,0,0,1
8080649999,0.0,9.0,False,True,1,0,1,1.0,1,0,0
6575363777,0.0,9.0,False,True,1,1,1,0.0,1,0,0
5707273765,0.0,9.0,True,False,1,0,0,0.0,0,0,0
4039199736,3.0,9.0,False,True,1,1,1,0.0,0,0,1
6486857400,0.0,9.0,False,False,0,0,0,0.0,1,0,0
5248888465,0.0,9.0,False,True,1,0,1,0.0,1,0,0
2357462001,0.0,9.0,False,False,0,0,1,0.0,1,0,0
1219698213,0.0,1.0,False,False,0,0,0,0.0,0,0,0
3109496298,0.0,9.0,True,False,0,0,0,1.0,1,1,0
9337900898,1.0,9.0,True,False,1,1,1,0.0,1,0,0
6342061256,0.0,9.0,False,True,1,1,1,0.0,1,0,1
8480175020,0.0,9.0,False,True,1,1,1,0.0,0,0,1
9531350641,0.0,9.0,False,True,1,1,1,1.0,1,0,0
3884394522,1.0,7.0,True,False,1,1,1,4.0,0,1,0
5392653264,0.0,9.0,False,True,1,1,1,0.0,1,0,0
6341360688,1.0,9.0,False,True,1,1,1,3.0,1,0,0
5093380343,0.0,9.0,False,False,0,0,1,0.0,0,0,0
8623015698,0.0,9.0,False,True,0,0,1,0.0,1,0,0
4968662353,3.0,9.0,False,True,1,1,1,0.0,1,0,1
4488755232,0.0,9.0,False,True,1,1,1,4.0,1,0,0
1756891740,1.0,9.0,False,True,1,0,0,1.0,1,0,1
4275561983,0.0,9.0,True,False,1,1,1,0.0,1,0,0
6148025901,0.0,9.0,True,False,1,1,1,2.0,1,1,0
9867335232,0.0,9.0,False,True,0,1,1,4.0,1,0,0
3212256961,3.0,9.0,False,True,1,1,1,1.0,0,0,0
9341286817,0.0,3.0,False,False,0,0,0,0.0,0,0,0
6189938722,0.0,9.0,True,False,1,1,1,0.0,0,0,1
7914100649,3.0,9.0,False,False,0,0,1,0.0,0,0,1
9712616724,0.0,9.0,True,False,1,1,1,1.0,1,1,0
9043923206,0.0,7.0,False,False,0,0,0,0.0,0,0,0
8295851144,0.0,9.0,True,False,1,1,1,1.0,1,1,1
1860956888,0.0,9.0,True,False,1,0,1,0.0,0,0,0
2140672373,1.0,9.0,False,True,1,1,1,0.0,1,0,1
9040136323,0.0,9.0,True,False,1,0,0,0.0,1,0,0
3651830631,1.0,9.0,True,False,1,0,1,0.0,1,0,0
6138405690,0.0,9.0,True,False,0,0,0,0.0,1,0,0
2495591223,0.0,9.0,True,False,1,1,1,0.0,1,0,0
6845862916,0.0,4.0,True,False,0,0,0,0.0,1,0,0
5200866927,0.0,9.0,False,True,0,0,0,0.0,1,0,0
1950404485,3.0,9.0,False,True,1,0,0,0.0,0,0,1
4482776998,0.0,9.0,True,False,1,0,1,0.0,1,0,0
5527152029,0.0,9.0,False,True,1,1,1,1.0,1,0,1
9127413897,0.0,7.0,False,True,1,1,0,0.0,0,0,1
9596010507,0.0,9.0,False,True,1,0,1,1.0,1,0,0
6020744622,2.0,9.0,False,True,1,1,1,2.0,1,0,1
6126467248,0.0,9.0,False,True,1,1,1,1.0,1,0,1
2342153816,1.0,9.0,False,True,1,0,1,2.0,1,0,0
6393914376,0.0,9.0,True,False,1,1,1,1.0,1,1,0
5162680637,0.0,9.0,True,False,1,1,1,2.0,1,1,0
2875442753,1.0,9.0,True,False,1,1,1,1.0,1,1,0
6820293672,1.0,9.0,False,True,1,0,1,0.0,1,0,0
5312575168,3.0,4.0,True,False,1,1,1,0.0,0,0,1
9585788057,1.0,8.0,True,False,1,1,1,1.0,0,1,0
7239955840,3.0,9.0,False,True,1,1,1,0.0,1,0,1
4176815036,0.0,9.0,False,False,0,0,0,0.0,0,0,0
9688097616,3.0,9.0,False,True,1,1,1,0.0,1,0,1
3910259787,0.0,9.0,True,False,0,0,0,0.0,1,0,0
3201709870,2.0,8.0,True,False,1,1,0,1.0,1,1,0
8531481870,0.0,9.0,True,False,1,0,1,0.0,1,0,0
6613003229,0.0,1.0,False,False,1,0,0,0.0,1,0,0
2923804371,0.0,9.0,False,True,0,1,1,1.0,1,0,1
3609190578,0.0,9.0,True,False,1,0,0,0.0,1,0,0
4747188649,1.0,9.0,False,True,0,1,1,5.0,1,0,1
9571615319,0.0,9.0,False,True,1,0,1,1.0,1,0,1
7770262295,1.0,9.0,False,True,1,1,1,1.0,1,0,1
5811303650,0.0,9.0,False,True,1,0,1,4.0,1,0,0
8431587290,0.0,5.0,True,False,1,1,1,0.0,0,0,0
6516419127,0.0,9.0,True,False,1,0,0,0.0,1,0,0
7127077328,0.0,9.0,False,False,0,0,0,0.0,1,0,0
9014990815,0.0,9.0,True,False,1,1,1,0.0,1,0,1
1346053339,0.0,9.0,False,False,0,0,0,0.0,1,0,0
9768374589,0.0,9.0,False,True,1,1,1,1.0,1,0,1
9061766498,0.0,9.0,True,False,1,0,0,0.0,1,0,0
9422329801,0.0,9.0,False,True,1,1,1,1.0,1,0,0
4018138236,0.0,4.0,False,False,0,0,0,0.0,0,0,0
5033793078,0.0,9.0,False,True,1,1,1,1.0,1,0,1
1033120808,0.0,9.0,False,False,0,0,0,0.0,0,0,0
2574920057,3.0,9.0,False,True,0,0,0,1.0,1,0,0
6460899597,2.0,8.0,True,False,1,0,0,1.0,1,1,1
1394244956,0.0,9.0,True,False,0,1,0,1.0,1,1,0
5479217555,1.0,9.0,False,True,1,1,1,0.0,1,0,0
2079471682,0.0,6.0,False,True,0,0,1,3.0,1,0,0
1063378355,0.0,5.0,False,False,1,0,0,0.0,1,0,0
9310040344,0.0,9.0,False,True,1,1,1,0.0,1,0,1
4885074040,1.0,9.0,False,True,1,1,1,2.0,1,0,0
3872340378,0.0,9.0,True,False,1,0,1,0.0,1,0,0
6942496800,0.0,9.0,False,False,1,1,1,0.0,1,0,1
2667877310,0.0,9.0,False,True,0,0,0,0.0,1,0,0
2096216288,0.0,9.0,False,True,1,1,1,0.0,1,0,0
8082980077,0.0,4.0,True,False,0,0,0,0.0,0,0,0
7660269931,2.0,8.0,False,True,1,0,1,0.0,1,0,1
4632538139,1.0,9.0,True,False,1,0,1,0.0,1,0,1
3425968088,0.0,9.0,False,True,1,0,1,0.0,1,0,0
2691311856,0.0,9.0,True,False,1,0,1,0.0,0,0,0
5064833159,0.0,9.0,False,False,0,0,0,0.0,1,0,0
7164652437,2.0,9.0,False,True,1,1,1,0.0,1,0,0
3750325584,0.0,5.0,False,False,0,0,0,0.0,0,0,0
3308093843,0.0,9.0,True,False,0,0,1,0.0,1,0,0
1421828062,0.0,9.0,True,False,1,1,1,1.0,1,1,1
7479906233,0.0,9.0,True,False,0,1,0,0.0,1,0,0
2231978392,2.0,9.0,False,True,1,1,1,2.0,1,0,0
9098711128,0.0,9.0,True,False,1,0,1,0.0,1,0,0
2723348248,0.0,9.0,False,True,1,1,1,0.0,1,0,1
9755174515,0.0,8.0,True,False,1,0,0,0.0,0,0,0
6198689551,0.0,9.0,True,False,0,0,0,0.0,1,0,0
5432821560,0.0,9.0,False,True,1,1,1,3.0,1,0,0
2592192198,3.0,9.0,False,True,1,1,1,2.0,1,0,0
7130856769,1.0,9.0,False,True,0,1,1,0.0,0,0,0
1100866515,3.0,9.0,False,True,1,1,1,0.0,1,0,0
5550980574,0.0,9.0,False,False,0,0,0,0.0,0,0,0
4222848639,3.0,9.0,False,True,1,1,1,2.0,1,0,0
9548188860,0.0,9.0,False,True,0,0,0,0.0,1,0,0
3448178060,0.0,7.0,False,False,0,0,0,0.0,0,0,0
3059984750,0.0,9.0,False,True,1,1,0,1.0,0,0,0
4706661274,0.0,9.0,True,False,1,1,1,0.0,1,0,1
4280313806,0.0,9.0,False,True,1,0,1,1.0,1,0,0
5074323983,2.0,9.0,False,True,1,1,1,0.0,1,0,1
3772777265,0.0,9.0,False,True,1,1,1,1.0,1,0,0
4732196316,1.0,9.0,True,False,1,0,0,0.0,1,0,0
7015257853,0.0,9.0,False,True,1,1,1,3.0,1,0,1
4736566462,0.0,9.0,False,True,1,1,1,0.0,1,0,1
7481342483,0.0,9.0,False,True,1,1,1,0.0,1,0,0
9067145407,0.0,5.0,False,True,0,0,0,0.0,1,0,0
4231778553,0.0,9.0,False,False,0,0,0,0.0,0,0,0
6394827600,0.0,9.0,True,False,1,0,0,0.0,1,0,0
2954029247,3.0,7.0,True,False,1,0,1,2.0,0,1,0
8260064789,0.0,9.0,True,False,0,0,0,0.0,1,0,0
6566987533,0.0,9.0,True,False,1,0,1,0.0,1,0,0
9308691048,0.0,7.0,True,False,1,1,1,0.0,0,0,0
3006152381,0.0,9.0,False,False,0,0,0,0.0,0,0,0
3856443229,0.0,9.0,False,True,1,0,1,0.0,1,0,0
6181471899,0.0,9.0,True,False,1,1,1,3.0,1,1,1
6351390524,2.0,9.0,True,False,1,1,0,0.0,1,0,1
6251548557,0.0,4.0,False,False,0,0,0,0.0,0,0,0
5485035102,0.0,9.0,False,True,1,1,1,0.0,1,0,0
3408755161,0.0,9.0,False,True,1,1,1,0.0,1,0,1
5742627148,2.0,9.0,False,True,1,0,0,0.0,1,0,0
9059863801,3.0,9.0,False,True,1,0,0,3.0,1,0,0
3230684612,0.0,9.0,False,False,0,0,0,3.0,1,0,0
2229769567,1.0,9.0,True,False,1,1,1,0.0,1,0,0
1835964628,0.0,1.0,True,False,0,0,0,0.0,1,0,0
7690786080,0.0,9.0,False,True,0,0,0,0.0,1,0,0
2664252188,0.0,9.0,False,True,1,1,1,4.0,1,0,0
5422846587,0.0,9.0,False,True,0,0,0,0.0,0,0,0
6417195800,0.0,9.0,False,True,1,1,1,1.0,1,0,0
9490231853,0.0,9.0,False,True,1,1,1,1.0,1,0,1
9745012138,1.0,9.0,False,True,1,1,1,4.0,1,0,1
2003969735,0.0,2.0,True,False,1,0,1,0.0,0,0,0
7094194094,0.0,1.0,True,False,1,1,1,2.0,0,1,0
7268036068,1.0,9.0,False,True,1,1,1,0.0,1,0,1
8644010791,0.0,7.0,False,False,0,0,0,0.0,0,0,0
4368992287,0.0,9.0,False,True,1,0,1,1.0,1,0,1
7752078399,0.0,9.0,False,True,1,1,1,0.0,1,0,0
6959008212,0.0,9.0,False,True,1,1,1,2.0,1,0,0
7005267978,0.0,9.0,True,False,1,1,0,0.0,1,0,1
8907510028,1.0,9.0,True,False,0,1,0,1.0,1,1,0
7109120230,1.0,9.0,False,True,1,1,1,0.0,1,0,0
3017823427,2.0,9.0,True,False,1,1,1,4.0,1,1,1
5878970753,0.0,9.0,False,True,1,0,1,0.0,1,0,0
7165816040,1.0,9.0,False,True,1,1,1,0.0,0,0,1
6701407591,0.0,9.0,False,True,1,1,1,4.0,1,0,1
9308691048,0.0,7.0,True,False,1,1,1,0.0,0,0,0
3383122334,0.0,9.0,True,False,1,0,1,0.0,1,0,0
6358572373,0.0,8.0,False,False,0,0,0,0.0,0,0,0
4335857349,0.0,9.0,True,False,1,1,1,4.0,1,1,1
9185760032,2.0,9.0,False,True,1,1,0,0.0,1,0,1
3531389789,2.0,9.0,False,True,1,1,1,0.0,1,0,1
3389128708,2.0,9.0,False,True,1,1,0,0.0,1,0,0
9910082768,2.0,9.0,True,False,1,1,1,2.0,1,1,0
6561519889,0.0,9.0,True,False,0,0,0,0.0,1,0,0
9727317532,0.0,8.0,True,False,1,0,1,0.0,1,0,0
8189874010,0.0,9.0,True,False,1,1,0,1.0,1,1,0
4935067737,0.0,9.0,False,True,1,1,1,0.0,1,0,0
9700040077,3.0,9.0,True,False,0,0,0,0.0,1,0,0
8904638091,0.0,9.0,False,False,0,0,0,3.0,1,0,1
3302294454,0.0,9.0,True,False,0,0,0,0.0,1,0,0
4825512327,0.0,9.0,False,True,1,1,1,0.0,1,0,0
2901971845,0.0,9.0,True,False,1,0,1,0.0,1,0,0
8286123909,0.0,9.0,False,True,1,0,1,4.0,1,0,0
2003797159,1.0,9.0,False,True,0,0,1,0.0,1,0,1
5163897822,0.0,1.0,True,False,1,1,1,0.0,0,0,0
9829244121,0.0,9.0,False,True,1,1,1,3.0,1,0,0
4779198004,0.0,9.0,False,True,1,1,1,0.0,1,0,0
9068855265,1.0,9.0,True,False,0,0,1,0.0,0,0,0
1796105935,1.0,9.0,True,False,1,1,1,2.0,1,1,0
7576266601,0.0,9.0,True,False,1,1,1,0.0,0,0,0
8870849311,0.0,9.0,False,True,1,1,1,4.0,1,0,1
1886129400,0.0,9.0,False,False,1,1,0,0.0,1,0,0
4747713358,0.0,9.0,False,False,0,0,0,0.0,1,0,0
6115547757,0.0,9.0,True,False,1,1,1,1.0,0,1,0
7404438853,1.0,9.0,False,True,1,1,0,3.0,1,0,0
3407940195,0.0,9.0,True,False,0,0,1,1.0,1,1,0
8831061923,0.0,9.0,False,True,1,0,1,0.0,1,0,1
9747587357,1.0,9.0,True,False,1,1,1,2.0,1,1,0
2256868392,0.0,8.0,True,False,1,1,0,1.0,1,1,0
5145494483,1.0,9.0,True,False,1,1,1,1.0,1,1,1
4583002821,0.0,8.0,False,False,0,0,0,0.0,0,0,0
1639442093,0.0,9.0,True,False,1,1,1,0.0,1,0,0
7422783902,0.0,9.0,True,False,1,1,1,0.0,1,0,1
6303693735,0.0,9.0,False,True,0,0,1,1.0,1,0,1
8900575675,0.0,1.0,True,False,1,0,1,0.0,1,0,0
8137202464,0.0,1.0,False,False,0,0,0,0.0,0,0,0
3649529749,0.0,9.0,False,True,1,1,1,1.0,1,0,0
3718627684,0.0,9.0,False,True,0,0,1,0.0,0,0,1
4835984214,1.0,8.0,True,False,1,0,1,0.0,1,0,0
4552005637,0.0,1.0,False,True,1,0,0,0.0,0,0,0
7449881983,0.0,8.0,True,False,0,0,0,0.0,0,0,0
9830236206,2.0,9.0,False,True,1,1,1,1.0,1,0,1
4636839512,1.0,9.0,False,True,1,1,1,0.0,1,0,1
8644010791,0.0,9.0,True,False,0,0,0,0.0,1,0,0
5824065558,3.0,9.0,False,True,1,1,1,1.0,1,0,0
8812595413,0.0,9.0,False,True,1,0,1,0.0,0,0,0
8111239634,0.0,5.0,False,True,0,0,0,0.0,0,0,0
4422692475,0.0,9.0,False,True,1,1,1,0.0,1,0,1
9958921076,1.0,9.0,False,True,1,1,1,2.0,1,0,0
9206084311,0.0,2.0,False,True,0,1,1,0.0,0,0,0
8227739252,0.0,6.0,False,False,0,0,0,0.0,0,0,0
8251233448,1.0,9.0,False,True,1,1,1,0.0,1,0,0
6512995516,2.0,9.0,True,False,1,1,1,0.0,1,0,0
6607922012,0.0,9.0,False,False,0,0,0,0.0,1,0,0
2902360643,0.0,9.0,False,True,1,1,1,1.0,1,0,0
6047717907,0.0,9.0,True,False,1,0,0,0.0,1,0,0
2698579613,0.0,6.0,True,False,0,0,0,0.0,1,0,0
9616377798,1.0,9.0,False,True,1,1,1,0.0,1,0,0
5864857662,0.0,8.0,False,True,1,0,1,0.0,0,0,1
6733684223,0.0,9.0,False,True,1,1,1,1.0,1,0,1
4769231948,0.0,2.0,True,False,0,0,0,0.0,0,0,0
4477879207,0.0,9.0,False,True,1,1,1,0.0,1,0,1
9680590910,1.0,9.0,False,True,1,1,0,0.0,1,0,0
1970452048,1.0,9.0,False,True,1,0,1,0.0,1,0,0
1152058611,2.0,9.0,True,False,1,1,1,1.0,1,1,0
4246095279,0.0,9.0,False,False,0,0,0,0.0,0,0,0
5485044839,3.0,9.0,True,False,1,1,1,0.0,1,0,1
4770639194,0.0,3.0,True,False,1,0,0,0.0,0,0,0
2712992261,0.0,9.0,False,True,1,1,1,0.0,1,0,1
3438813667,0.0,9.0,True,False,1,1,1,2.0,1,1,1
1712944228,0.0,9.0,False,True,1,1,1,0.0,1,0,1
5342593773,0.0,5.0,False,True,0,1,0,0.0,1,0,1
3357243023,3.0,9.0,False,True,1,1,1,1.0,1,0,1
2519201987,3.0,9.0,True,False,0,1,1,2.0,1,1,0
9976484300,1.0,9.0,False,True,1,1,1,1.0,1,0,0
5948885044,1.0,2.0,False,True,0,0,1,1.0,0,0,0
8488174715,0.0,9.0,False,True,1,1,1,2.0,1,0,0
2947199798,0.0,9.0,True,False,1,1,1,0.0,1,0,0
5212022883,0.0,9.0,True,False,0,0,1,0.0,1,0,0
4926499816,0.0,9.0,False,True,0,0,1,0.0,1,0,0
7575059078,0.0,9.0,False,True,1,1,1,1.0,0,0,0
6319862960,0.0,9.0,False,False,0,0,0,0.0,1,0,0
7963775029,0.0,9.0,True,False,1,0,0,0.0,1,0,0
3013605103,0.0,8.0,True,False,0,0,0,0.0,0,0,0
8966392317,0.0,8.0,False,False,0,0,0,0.0,0,0,0
9351955593,0.0,9.0,False,True,0,1,1,1.0,1,0,0
5618117075,1.0,9.0,True,False,1,1,1,1.0,1,1,1
5587228076,3.0,9.0,True,False,1,1,1,0.0,1,0,1
9540647552,0.0,9.0,False,True,1,0,1,1.0,1,0,1
3714182929,0.0,9.0,True,False,1,0,1,0.0,1,0,0
9812317684,1.0,9.0,False,True,1,0,1,0.0,1,0,0
7686667214,0.0,2.0,False,True,1,1,1,0.0,0,0,1
3245699181,1.0,9.0,False,True,1,1,1,0.0,1,0,0
6635827893,0.0,1.0,False,False,0,0,0,0.0,0,0,0
9440087809,0.0,5.0,False,False,0,0,0,0.0,0,0,0
5948885044,0.0,1.0,False,False,0,0,0,0.0,0,0,0
3909784775,0.0,9.0,True,False,1,1,1,4.0,1,1,0
4062550470,0.0,3.0,True,False,0,0,0,0.0,0,0,0
1039305818,0.0,9.0,True,False,1,0,1,0.0,1,0,0
2866158332,0.0,9.0,True,False,0,0,0,0.0,1,0,1
8939617503,0.0,8.0,False,False,0,0,0,0.0,1,0,0
2482151851,0.0,8.0,True,False,0,0,1,0.0,1,0,0
4022202509,0.0,7.0,False,True,1,1,1,1.0,1,0,0
2864214982,0.0,9.0,False,True,0,0,1,0.0,1,0,0
5646998236,2.0,9.0,True,False,1,0,1,0.0,1,0,1
2953493888,0.0,9.0,True,False,1,1,1,1.0,1,1,0
9324817597,2.0,9.0,False,True,0,0,1,1.0,1,0,1
8719542386,0.0,9.0,False,True,1,1,1,0.0,1,0,0
4021980959,3.0,9.0,False,True,0,0,0,2.0,1,0,1
5614117098,1.0,9.0,True,False,0,0,0,0.0,1,0,0
8698577505,0.0,9.0,False,False,0,0,0,0.0,1,0,0
4280588610,0.0,9.0,False,True,1,1,1,0.0,1,0,1
